baseTypeId,baseTypeName,bodyPartId,bodyPartName,corner_endTimeMs,corner_sequence_id,corner_startTimeMs,corner_taker_id,corner_taker_name,descriptives,endPosXM,endPosYM,endTimeMs,eventId,formationTypeId,formationTypeName,foulTypeId,foulTypeName,groupId,groupName,labels,match_id,match_name,metrics,partId,partName,pitch_left_y,pitch_top_x,playerId,playerName,positionTypeId,positionTypeName,possessionTypeId,possessionTypeName,receiverId,receiverName,receiverTeamId,receiverTeamName,resultId,resultName,sequenceEnd,sequenceEvent,sequenceId,sequenceStart,shotTypeId,shotTypeName,source_event_file,startPosXM,startPosYM,startTimeMs,subTypeId,subTypeName,synced,teamId,teamName,timestamp
2,CROSS,0,FEET,275700,16,273500,14,Alieke Tuin,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",51.45,6.8,275700,109,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 40.814, 'forwardDisplacement': -1.05, 'lateralDisplacement': 40.8, 'angle': -178.526, 'goalProgression': -27.119, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,14,Alieke Tuin,1,LB,4,CORNER,170,Melanie Gerdina Ida Bross,10,PSV W,0,UNSUCCESSFUL,True,1,16,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,52.5,-34.0,273500,201,CORNER_CROSSED,False,1,FC Twente W,1759579473500.0
2,CROSS,0,FEET,1515400,86,1513600,177,Renate Jansen,"{'startZone': '4E', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",48.105,3.895000000000002,1515300,498,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 30.511, 'forwardDisplacement': -5.585, 'lateralDisplacement': -29.995, 'angle': -10.548, 'goalProgression': -28.038, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,177,Renate Jansen,15,RW,4,CORNER,16,Jaimy Ravensbergen,1,FC Twente W,0,UNSUCCESSFUL,False,1,86,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,53.69,33.89,1513600,201,CORNER_CROSSED,True,10,PSV W,1759580713600.0
5,INTERCEPTION,4,HANDS,1515400,86,1513600,177,Renate Jansen,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-50.4,-1.36,1515400,499,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[39, 40, 219]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,294,Diede Lemey,0,GK,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,1,SUCCESSFUL,True,1,86,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,-50.4,-1.36,1515400,502,GOALKEEPER_CLAIM,False,1,FC Twente W,1759580715400.0
2,CROSS,0,FEET,1839400,107,1836500,14,Alieke Tuin,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",46.87,-2.02,1839000,586,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 32.527, 'forwardDisplacement': -5.58, 'lateralDisplacement': 32.045, 'angle': -170.122, 'goalProgression': -28.084, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,14,Alieke Tuin,1,LB,4,CORNER,169,Emma Eliza Frijns,10,PSV W,0,UNSUCCESSFUL,False,1,107,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,52.45,-34.065,1836500,201,CORNER_CROSSED,True,1,FC Twente W,1759581036500.0
10,CLEARANCE,0,FEET,1839400,107,1836500,14,Alieke Tuin,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-48.3,-2.04,1839400,587,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[204, 213, 216, 219]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,171,Sisca Folkertsma,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,True,1,107,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,-48.3,-2.04,1839400,1000,CLEARANCE,False,10,PSV W,1759581039400.0
2,CROSS,0,FEET,1937600,115,1918500,177,Renate Jansen,"{'startZone': '4D', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",49.35,4.76,1937500,615,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 15.661, 'forwardDisplacement': -2.56, 'lateralDisplacement': -15.45, 'angle': -9.408, 'goalProgression': -14.511, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,177,Renate Jansen,15,RW,4,CORNER,2,Anna Vera Knol,1,FC Twente W,0,UNSUCCESSFUL,False,1,115,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,51.91,20.21,1918500,201,CORNER_CROSSED,False,10,PSV W,1759581118500.0
10,CLEARANCE,0,FEET,1937600,115,1918500,177,Renate Jansen,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-49.35,-4.76,1937600,616,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[204, 213, 216, 219]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,2,Anna Vera Knol,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,True,1,115,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,-49.35,-4.76,1937600,1000,CLEARANCE,False,1,FC Twente W,1759581137600.0
2,CROSS,0,FEET,2012800,118,2010300,296,Jill Jamie Roord,"{'startZone': '4E', 'endZone': '4D', 'startThird': 3, 'endThird': 3}",47.9,20.520000000000003,2012800,629,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 10.512, 'forwardDisplacement': -4.04, 'lateralDisplacement': -9.705, 'angle': -22.601, 'goalProgression': -9.201, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,296,Jill Jamie Roord,14,LW,4,CORNER,177,Renate Jansen,10,PSV W,0,UNSUCCESSFUL,True,1,118,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,51.94,30.225,2010300,201,CORNER_CROSSED,True,1,FC Twente W,1759581210300.0
2,CROSS,0,FEET,2369800,140,2369800,177,Renate Jansen,"{'startZone': '4E', 'endZone': '4E', 'startThird': 3, 'endThird': 3}",54.49,33.69,2369800,737,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,177,Renate Jansen,15,RW,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,0,UNSUCCESSFUL,False,1,140,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,54.49,33.69,2369800,201,CORNER_CROSSED,True,10,PSV W,1759581569800.0
8,BALL_DEAD,-1,NOT_APPLICABLE,2369800,140,2369800,177,Renate Jansen,"{'startZone': '4E', 'endZone': '4E', 'startThird': 3, 'endThird': 3}",54.49,33.69,2369800,738,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,[172],68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.11,54.49,177,Renate Jansen,15,RW,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,True,1,140,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,54.49,33.69,2369800,801,BALL_OUT_FOR_GOAL_KICK,True,10,PSV W,1759581569800.0
1,PASS,0,FEET,3976700,172,3967900,177,Renate Jansen,"{'startZone': '4E', 'endZone': '4E', 'startThird': 3, 'endThird': 3}",33.6,30.6,3975800,921,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,[165],68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 17.33, 'forwardDisplacement': -17.315, 'lateralDisplacement': 0.73, 'angle': -92.414, 'goalProgression': 6.054, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,177,Renate Jansen,15,RW,4,CORNER,170,Melanie Gerdina Ida Bross,10,PSV W,1,SUCCESSFUL,False,1,172,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,50.915,29.87,3967900,103,CORNER_SHORT,False,10,PSV W,1759583167900.0
1,PASS,0,FEET,3976700,172,3967900,177,Renate Jansen,"{'startZone': '4E', 'endZone': '4E', 'startThird': 3, 'endThird': 3}",42.95,24.87,3976700,922,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[44, 45, 50, 51, 56, 57, 65, 66, 117, 179, 180, 182, 186]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 10.966, 'forwardDisplacement': 9.35, 'lateralDisplacement': -5.73, 'angle': 58.499, 'goalProgression': -9.326, 'xG': 0.0, 'xA': 0.001, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,170,Melanie Gerdina Ida Bross,1,LB,4,CORNER,177,Renate Jansen,10,PSV W,1,SUCCESSFUL,True,1,172,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,33.6,30.6,3975900,100,PASS,False,10,PSV W,1759583175900.0
2,CROSS,0,FEET,5553600,259,5530400,174,Chimera Ripa,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",43.82,-8.010000000000002,5553600,1343,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[82, 164]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 24.878, 'forwardDisplacement': 4.32, 'lateralDisplacement': -24.5, 'angle': 10.0, 'goalProgression': -9.187, 'xG': 0.0, 'xA': 0.055, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,174,Chimera Ripa,4,CB,4,CORNER,171,Sisca Folkertsma,10,PSV W,1,SUCCESSFUL,False,1,259,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,39.5,16.490000000000002,5530400,201,CORNER_CROSSED,True,10,PSV W,1759584730400.0
6,SHOT,3,HEAD,5553600,259,5530400,174,Chimera Ripa,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",43.82,-8.010000000000002,5553600,1344,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[128, 130, 133, 135, 136, 139, 141, 179, 181, 182, 184]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.048, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,171,Sisca Folkertsma,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,0,UNSUCCESSFUL,False,1,259,False,1,WIDE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,43.82,-8.010000000000002,5553600,600,SHOT,True,10,PSV W,1759584753600.0
8,BALL_DEAD,-1,NOT_APPLICABLE,5553600,259,5530400,174,Chimera Ripa,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",43.82,-8.010000000000002,5553600,1345,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,[172],68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,171,Sisca Folkertsma,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,True,1,259,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,43.82,-8.010000000000002,5553600,801,BALL_OUT_FOR_GOAL_KICK,True,10,PSV W,1759584753600.0
2,CROSS,0,FEET,5860500,276,5855600,177,Renate Jansen,"{'startZone': '4E', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",42.0,-0.0,5858400,1404,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,[164],68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 35.584, 'forwardDisplacement': -10.5, 'lateralDisplacement': -34.0, 'angle': -17.162, 'goalProgression': -23.5, 'xG': 0.0, 'xA': 0.025, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,177,Renate Jansen,15,RW,4,CORNER,173,Nina Iyobosa Nekpen Nijstad,10,PSV W,1,SUCCESSFUL,False,1,276,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,52.5,34.0,5855600,201,CORNER_CROSSED,False,10,PSV W,1759585055600.0
1,PASS,0,FEET,5860500,276,5855600,177,Renate Jansen,"{'startZone': '4SG', 'endZone': '4C', 'startThird': 3, 'endThird': 3}",30.455,-2.0250000000000004,5860500,1405,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[44, 45, 50, 51, 65, 66, 88, 89, 116, 179, 181, 182, 184]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 11.721, 'forwardDisplacement': -11.545, 'lateralDisplacement': -2.025, 'angle': -80.051, 'goalProgression': 11.638, 'xG': 0.0, 'xA': 0.038, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,173,Nina Iyobosa Nekpen Nijstad,12,CMF,4,CORNER,170,Melanie Gerdina Ida Bross,10,PSV W,1,SUCCESSFUL,False,1,276,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,42.0,-0.0,5858500,100,PASS,False,10,PSV W,1759585058500.0
1,PASS,0,FEET,5860500,276,5855600,177,Renate Jansen,"{'startZone': '4C', 'endZone': '4C', 'startThird': 3, 'endThird': 3}",30.455,-2.0250000000000004,5860500,1406,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[44, 46, 47, 49, 65, 67, 74, 76, 116, 176, 178, 179, 181, 182, 185]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,170,Melanie Gerdina Ida Bross,1,LB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,0,UNSUCCESSFUL,True,1,276,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,30.455,-2.0250000000000004,5860500,100,PASS,True,10,PSV W,1759585060500.0
2,CROSS,0,FEET,6199000,293,6196500,14,Alieke Tuin,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",53.05,5.829999999999998,6198800,1484,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,[164],68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 37.409, 'forwardDisplacement': 0.83, 'lateralDisplacement': 37.4, 'angle': 178.729, 'goalProgression': -25.715, 'xG': 0.0, 'xA': 0.031, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,14,Alieke Tuin,14,LW,4,CORNER,3,Lieske Carleer,1,FC Twente W,1,SUCCESSFUL,False,1,293,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,52.22,-31.57,6196500,201,CORNER_CROSSED,True,1,FC Twente W,1759585396500.0
1,PASS,0,FEET,6199000,293,6196500,14,Alieke Tuin,"{'startZone': '4SG', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",52.02,5.16,6199000,1485,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[44, 46, 47, 49, 56, 58, 65, 67, 74, 76, 116, 176, 178, 179, 181, 182, 184]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 1.229, 'forwardDisplacement': -1.03, 'lateralDisplacement': -0.67, 'angle': -56.957, 'goalProgression': -0.674, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,3,Lieske Carleer,4,CB,4,CORNER,175,Riola Xhemaili,10,PSV W,0,UNSUCCESSFUL,True,1,293,False,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,53.05,5.829999999999998,6198800,100,PASS,True,1,FC Twente W,1759585398800.0
2,CROSS,0,FEET,6263300,296,6261300,13,Charlotte Tamar Hulst,"{'startZone': '4E', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",51.45,1.36,6263300,1500,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",68df12163e27c8d27681c2cc,04-10-2025 PSV W vs FC Twente W,"{'length': 32.657, 'forwardDisplacement': -1.05, 'lateralDisplacement': -32.64, 'angle': -1.843, 'goalProgression': -32.282, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.11,54.49,13,Charlotte Tamar Hulst,15,RW,4,CORNER,165,Nicky Evrard,10,PSV W,0,UNSUCCESSFUL,True,1,296,True,-1,NOT_APPLICABLE,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d,52.5,34.0,6261300,201,CORNER_CROSSED,False,1,FC Twente W,1759585461300.0
2,CROSS,0,FEET,2362100,146,2359500,79,Sherida Spitse,"{'startZone': '4E', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",49.325,-1.7149999999999999,2362100,806,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",86559,20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559,"{'length': 35.856, 'forwardDisplacement': -3.175, 'lateralDisplacement': -35.715, 'angle': -5.08, 'goalProgression': -30.391, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.8,52.5,79,Sherida Spitse,12,CMF,4,CORNER,93,Barbara Lorsheijd,7,ADO Den Haag W,0,UNSUCCESSFUL,False,1,146,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json,52.5,34.0,2359500,201,CORNER_CROSSED,False,6,Ajax W,
5,INTERCEPTION,4,HANDS,2362100,146,2359500,79,Sherida Spitse,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-49.325,1.7149999999999999,2362100,807,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[39, 40, 219]",86559,20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",1,FIRST_HALF,35.8,52.5,93,Barbara Lorsheijd,0,GK,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,1,SUCCESSFUL,True,1,146,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json,-49.325,1.7149999999999999,2362100,502,GOALKEEPER_CLAIM,True,7,ADO Den Haag W,
2,CROSS,0,FEET,4224200,202,4222700,79,Sherida Spitse,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",45.15,-4.08,4224100,1074,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",86559,20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559,"{'length': 30.81, 'forwardDisplacement': -7.35, 'lateralDisplacement': 29.92, 'angle': -166.198, 'goalProgression': -25.594, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,52.5,79,Sherida Spitse,12,CMF,4,CORNER,94,Jet van Mierlo,7,ADO Den Haag W,0,UNSUCCESSFUL,False,1,202,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json,52.5,-34.0,4222700,201,CORNER_CROSSED,False,6,Ajax W,
4,DEFENSIVE_DUEL,0,FEET,4224200,202,4222700,79,Sherida Spitse,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-45.15,4.08,4224200,1075,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[210, 211, 217, 219]",86559,20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,52.5,94,Jet van Mierlo,4,CB,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,1,SUCCESSFUL,True,1,202,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json,-45.15,4.08,4224200,402,AIR_CHALLENGE,False,7,ADO Den Haag W,
2,CROSS,0,FEET,4386200,212,4385700,289,Senna  Koeleman,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",45.15,4.76,4386200,1119,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[164, 176, 178]",86559,20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559,"{'length': 39.451, 'forwardDisplacement': -7.35, 'lateralDisplacement': 38.76, 'angle': -169.263, 'goalProgression': -25.243, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,52.5,289,Senna  Koeleman,4,CB,4,CORNER,83,Danique Maria Noordman,6,Ajax W,0,UNSUCCESSFUL,True,1,212,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json,52.5,-34.0,4385700,201,CORNER_CROSSED,False,7,ADO Den Haag W,
2,CROSS,0,FEET,4448100,217,4447100,79,Sherida Spitse,"{'startZone': '4A', 'endZone': '4SG', 'startThird': 3, 'endThird': 3}",43.05,-6.8,4448000,1133,-2,UNKNOWN,-1,NOT_APPLICABLE,1,HOME,"[164, 176, 178]",86559,20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559,"{'length': 28.795, 'forwardDisplacement': -9.45, 'lateralDisplacement': 27.2, 'angle': -160.841, 'goalProgression': -22.358, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,52.5,79,Sherida Spitse,12,CMF,4,CORNER,103,Quinty Daniëlle Dupon,7,ADO Den Haag W,0,UNSUCCESSFUL,False,1,217,True,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json,52.5,-34.0,4447100,201,CORNER_CROSSED,False,6,Ajax W,
10,CLEARANCE,0,FEET,4448100,217,4447100,79,Sherida Spitse,"{'startZone': '1C', 'endZone': '1C', 'startThird': 1, 'endThird': 1}",-43.05,6.8,4448100,1134,-2,UNKNOWN,-1,NOT_APPLICABLE,2,AWAY,"[204, 213, 216, 219]",86559,20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559,"{'length': 0.0, 'forwardDisplacement': 0.0, 'lateralDisplacement': 0.0, 'angle': 0.0, 'goalProgression': 0.0, 'xG': 0.0, 'xA': 0.0, 'PSxG': 0.0, 'xS': 0.0}",2,SECOND_HALF,35.8,52.5,103,Quinty Daniëlle Dupon,9,DMF,4,CORNER,-1,NOT_APPLICABLE,-1,NOT_APPLICABLE,3,OTHER,True,1,217,False,-1,NOT_APPLICABLE,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json,-43.05,6.8,4448100,1000,CLEARANCE,False,7,ADO Den Haag W,
