player_name,player_id,s,club,club_id,match_id,Attacking_corners_headed,Attacking_corners_headed_and_scored,Defending_corners_defended,Defending_corners_errors,Defending_corners_fatal_errors,Attacking_corners_on_pitch,Defending_corners_on_pitch,source_position_file,source_event_file
Anna Vera Knol,2,5,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,1,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Lieske Carleer,3,4,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Leonie Vliek,4,12,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Lynn Groenewegen,9,6,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Danique van Ginkel,10,8,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Alieke Tuin,14,11,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Jaimy Ravensbergen,16,9,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,1,0,3,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Eva Elisabeth Geertruida Oude Elberink,110,14,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,3,4,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Sophie Proost,212,19,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,3,3,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Diede Lemey,294,1,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,1,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Jill Jamie Roord,296,10,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,5,6,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Nicky Evrard,165,1,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Emma Eliza Frijns,169,25,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Melanie Gerdina Ida Bross,170,5,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Sisca Folkertsma,171,8,HOME,HOME,68df12163e27c8d27681c2cc,1,0,1,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Nina Iyobosa Nekpen Nijstad,173,20,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,3,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Chimera Ripa,174,10,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Riola Xhemaili,175,7,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Renate Jansen,177,11,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Lore Jacobs,189,17,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,3,3,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Robine Lacroix,258,6,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,6,5,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Laura Strik,281,14,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,4,3,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Liz Rijsbergen,275,18,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,3,2,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Rose Ivens,7,29,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,2,3,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Louize Haentjens,320,22,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,2,2,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Charlotte Tamar Hulst,13,7,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,2,2,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Amanda Jacobsen Andradóttir,198,17,AWAY,AWAY,68df12163e27c8d27681c2cc,0,0,0,0,0,2,0,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
Aniek Janssen,332,32,HOME,HOME,68df12163e27c8d27681c2cc,0,0,0,0,0,0,2,dataset:68df12163e27c8d27681c2cc/file:68fb55d20a4fc69750f71290,dataset:68df12163e27c8d27681c2cc/file:68ff33890a4fc69750f72c8d
,68,20,HOME,HOME,86559,0,0,0,0,0,6,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,78,1,HOME,HOME,86559,0,0,0,0,0,6,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
Sherida Spitse,79,8,HOME,HOME,86559,0,0,0,0,0,6,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,81,24,HOME,HOME,86559,0,0,0,0,0,4,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,82,6,HOME,HOME,86559,0,0,0,0,0,6,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,83,16,HOME,HOME,86559,0,0,0,0,0,6,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,85,11,HOME,HOME,86559,0,0,0,0,0,3,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
Danique Tolhoek,90,9,HOME,HOME,86559,0,0,0,0,0,4,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,97,3,HOME,HOME,86559,0,0,0,0,0,6,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,179,10,HOME,HOME,86559,0,0,0,0,0,6,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,288,17,HOME,HOME,86559,0,0,0,0,0,4,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
Barbara Lorsheijd,93,1,AWAY,AWAY,86559,0,0,2,0,0,1,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
Jet van Mierlo,94,3,AWAY,AWAY,86559,0,0,0,0,0,1,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,98,2,AWAY,AWAY,86559,0,0,0,0,0,1,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
Quinty Daniëlle Dupon,103,8,AWAY,AWAY,86559,0,0,1,0,0,1,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,105,20,AWAY,AWAY,86559,0,0,0,0,0,1,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,108,35,AWAY,AWAY,86559,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,183,22,AWAY,AWAY,86559,0,0,0,0,0,1,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,196,5,AWAY,AWAY,86559,0,0,0,0,0,1,6,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,230,9,AWAY,AWAY,86559,0,0,0,0,0,1,4,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
Senna  Koeleman,289,17,AWAY,AWAY,86559,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,291,10,AWAY,AWAY,86559,0,0,0,0,0,1,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,194,19,HOME,HOME,86559,0,0,0,0,0,3,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,96,4,AWAY,AWAY,86559,0,0,0,0,0,0,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,106,11,AWAY,AWAY,86559,0,0,0,0,0,0,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,290,21,AWAY,AWAY,86559,0,0,0,0,0,0,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,87,23,HOME,HOME,86559,0,0,0,0,0,2,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,89,12,HOME,HOME,86559,0,0,0,0,0,2,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,152,4,HOME,HOME,86559,0,0,0,0,0,2,0,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,186,15,AWAY,AWAY,86559,0,0,0,0,0,0,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,292,34,AWAY,AWAY,86559,0,0,0,0,0,0,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsPositions - 86559.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 Ajax W vs ADO Den Haag W SciSportsEvents - 86559.json
,2,5,AWAY,AWAY,86558,0,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
Lieske Carleer,3,4,AWAY,AWAY,86558,2,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,4,12,AWAY,AWAY,86558,0,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,8,18,AWAY,AWAY,86558,0,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,9,6,AWAY,AWAY,86558,0,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
Alieke Tuin,14,11,AWAY,AWAY,86558,0,0,0,0,0,5,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,16,9,AWAY,AWAY,86558,0,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,198,17,AWAY,AWAY,86558,0,0,0,0,0,8,2,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,212,19,AWAY,AWAY,86558,0,0,0,0,0,5,1,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,294,1,AWAY,AWAY,86558,0,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
Jill Jamie Roord,296,10,AWAY,AWAY,86558,0,0,0,0,0,8,3,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
Jasmijn Resink,46,1,HOME,HOME,86558,0,0,1,0,0,3,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
Eef Marit Jette Smits,47,4,HOME,HOME,86558,0,0,1,0,0,3,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,48,3,HOME,HOME,86558,0,0,0,0,0,3,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
,49,14,HOME,HOME,86558,0,0,0,2,0,3,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
Eef Kerkhof,55,18,HOME,HOME,86558,0,0,0,0,0,3,8,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsPositions - 86558.json,C:\Users\20203834\OneDrive\Master Data Science Entrepreneurship\FC Den Bosch - Thesis\Vrouwen Data\data\20250906 SC Heerenveen W vs FC Twente W SciSportsEvents - 86558.json
